	DCASE17-filename	label_id	time
283	-Y2cD8xvCHI_30.000_40.000.wav	/m/07jdr	[[0.0, 3.0], [5.0, 8.0]]
284	2U4wSdl10to_200.000_210.000.wav	/m/0284vy3	[[8.752, 10.0]]
285	2U4wSdl10to_200.000_210.000.wav	/m/07jdr	[[2.0, 10.0]]
286	-03ld83JliM_29.000_39.000.wav	/m/0k4j	[[0.0, 7.0]]
287	-GI5PbO6j50_30.000_40.000.wav	/m/03qc9zr	[[0.0, 10.0]]
288	0DzsPL-xElE_20.000_30.000.wav	/m/04_sv	[[0.0, 10.0]]
289	-VO-C9C0uqY_1.000_11.000.wav	/m/04_sv	[[0.0, 10.0]]
290	oiLHBkHgkAo_0.000_8.000.wav	/m/0199g	[[0.0, 7.1]]
291	yO7guxGY-_k_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
292	DkVfro9iq80_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
293	DkVfro9iq80_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
294	R0BtkTm_CPI_30.000_40.000.wav	/m/0k4j	[[0.0, 6.61]]
295	5DW8WjxxCag_30.000_40.000.wav	/m/07r04	[[0.0, 0.0]]
296	5DW8WjxxCag_30.000_40.000.wav	/m/02rhddq	[[0.0, 0.0]]
297	hdYQzH2E-e4_310.000_320.000.wav	/m/07jdr	[[0.0, 0.0]]
298	jwZTKNsbf58_70.000_80.000.wav	/m/07r04	[[0.9159999999999999, 7.603], [8.722999999999999, 10.0]]
299	nfY_zkJceDw_30.000_40.000.wav	/m/0284vy3	[[0.23800000000000002, 1.433], [3.298, 4.845], [6.811, 7.954], [9.315, 10.0]]
300	nfY_zkJceDw_30.000_40.000.wav	/m/07jdr	[[0.23199999999999998, 10.0]]
301	9CRb-PToaAM_30.000_40.000.wav	/m/04qvtq	[[1.0, 10.0]]
302	9CRb-PToaAM_30.000_40.000.wav	/m/012n7d	[[1.0, 10.0]]
303	7g6aZTBe2xE_30.000_40.000.wav	/m/04_sv	[[0.0, 10.0]]
304	-lWs7_49gss_30.000_40.000.wav	/m/04qvtq	[[7.1, 10.0]]
305	yhcmPrU3QSk_61.000_71.000.wav	/m/05x_td	[[6.879, 7.4110000000000005]]
306	Tcq_xAdCMr4_30.000_40.000.wav	/m/06_fw	[[2.97, 3.22], [3.68, 4.14]]
307	hsC_sT0A4XM_30.000_40.000.wav	/m/0k4j	[[0.0, 4.664], [4.848, 6.245], [6.311, 6.877000000000001], [6.943, 7.457000000000001], [7.51, 8.235], [8.353, 9.262], [9.433, 10.0]]
308	4XAVaSz_P7c_150.000_160.000.wav	/m/0dgbq	[[0.0, 10.0]]
309	KzKDk-UgS54_30.000_40.000.wav	/m/0k4j	[[0.0, 9.58]]
310	9HcahqYUVoc_90.000_100.000.wav	/m/04_sv	[[0.0, 10.0]]
311	0C3kqtF76t8_50.000_60.000.wav	/m/02mfyn	[[4.724, 10.0]]
312	0C3kqtF76t8_50.000_60.000.wav	/m/07r04	[[0.0, 0.0]]
313	gvnM4kK4r70_10.000_20.000.wav	/m/07jdr	[[3.239, 10.0]]
314	AwJ8orGuOXg_2.000_12.000.wav	/m/01bjv	[[0.0, 7.01]]
315	0QKet-tdquc_30.000_40.000.wav	/m/02rhddq	[[0.28800000000000003, 10.0]]
316	-nYGTw9Sypg_20.000_30.000.wav	/m/06_fw	[[2.8, 10.0]]
317	-0CY5NWBHyY_20.000_30.000.wav	/m/0k4j	[[0.17, 8.0]]
318	3YJewEC-NWo_30.000_40.000.wav	/m/0284vy3	[[5.324, 9.459]]
319	3YJewEC-NWo_30.000_40.000.wav	/m/07jdr	[[0.0, 0.0]]
320	VTwVF3xRSWg_12.000_22.000.wav	/m/0k4j	[[0.0, 6.82]]
321	cPjtrTq3F-I_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
322	VAiH1LX8guk_17.000_27.000.wav	/t/dd00134	[[0.0, 0.0]]
323	KkGTB8ESMCM_0.000_10.000.wav	/m/03qc9zr	[[2.0, 3.2], [8.4, 9.6]]
324	-pzwalZ0ub0_5.000_15.000.wav	/m/02rhddq	[[0.0, 0.0]]
325	-sb-knLiDic_20.000_30.000.wav	/m/06_fw	[[0.0, 8.5]]
326	-haSUR_IUto_30.000_40.000.wav	/m/04qvtq	[[0.0, 10.0]]
327	wu3-_VKULZU_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
328	73cuZZq-J3w_20.000_30.000.wav	/m/0k4j	[[0.0, 10.0]]
329	1iWFlLpixKU_5.000_15.000.wav	/m/0284vy3	[[2.1719999999999997, 4.91], [5.472, 7.6610000000000005]]
330	1iWFlLpixKU_5.000_15.000.wav	/m/07jdr	[[0.0, 10.0]]
331	-KsPTvgJJVE_350.000_360.000.wav	/m/012ndj	[[6.6, 10.0]]
332	-KsPTvgJJVE_350.000_360.000.wav	/m/04qvtq	[[6.6, 10.0]]
333	NwTHlpXdk4M_30.000_40.000.wav	/m/03qc9zr	[[2.1, 2.9], [7.1, 7.8]]
334	-8baTnilyjs_30.000_40.000.wav	/m/05x_td	[[2.329, 3.695]]
335	yywGJu6jp8U_30.000_40.000.wav	/m/07jdr	[[0.0, 10.0]]
336	-OtNDK_Hxp8_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
337	Y_jwEflLthg_190.000_200.000.wav	/m/0284vy3	[[6.348, 7.0489999999999995]]
338	Y_jwEflLthg_190.000_200.000.wav	/m/07jdr	[[6.735, 8.407]]
339	wyhurCZbKQU_30.000_40.000.wav	/m/04_sv	[[0.0, 10.0]]
340	_ZiJA6phEq8_30.000_40.000.wav	/m/0k4j	[[0.0, 9.947000000000001]]
341	_ZiJA6phEq8_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
342	5kQF4r03yRI_0.000_6.000.wav	/m/03qc9zr	[[1.2, 4.1]]
343	uNpSMpqlkMA_0.000_10.000.wav	/m/0199g	[[0.0, 0.0]]
344	oYeql9xE19k_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
345	0FQo-2xRJ0E_30.000_40.000.wav	/m/02rhddq	[[6.4879999999999995, 10.0]]
346	0Nw1OyTsaAo_30.000_40.000.wav	/m/03qc9zr	[[3.0, 5.0], [9.5, 10.0]]
347	FRwFfq3Tl1g_310.000_320.000.wav	/m/06_fw	[[1.29, 8.1]]
348	ucICmff0K-Q_30.000_40.000.wav	/m/01bjv	[[2.266, 7.931]]
349	-xz75wUCln8_50.000_60.000.wav	/m/012n7d	[[1.5, 3.2]]
350	2IsAlhq0XFc_30.000_40.000.wav	/t/dd00134	[[0.0, 2.938], [3.03, 10.0]]
351	-hA1yMrEXz0_10.000_20.000.wav	/m/012ndj	[[0.0, 10.0]]
352	-hA1yMrEXz0_10.000_20.000.wav	/m/012n7d	[[0.0, 10.0]]
353	-hA1yMrEXz0_10.000_20.000.wav	/m/04qvtq	[[0.0, 10.0]]
354	AxM2BofYfPY_30.000_40.000.wav	/m/03qc9zr	[[8.1, 10.0]]
355	fOVsAMJ3Yms_30.000_40.000.wav	/m/01bjv	[[0.0, 10.0]]
356	fOVsAMJ3Yms_30.000_40.000.wav	/m/07jdr	[[7.187, 10.0]]
357	fOVsAMJ3Yms_30.000_40.000.wav	/m/05x_td	[[7.172000000000001, 8.258]]
358	adCuLs-4nmI_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
359	arevYmB0qGg_30.000_40.000.wav	/m/0284vy3	[[2.2880000000000003, 3.698]]
360	arevYmB0qGg_30.000_40.000.wav	/m/07jdr	[[2.271, 3.7569999999999997]]
361	jlz7r-NSUuA_50.000_60.000.wav	/m/07jdr	[[5.0, 10.0]]
362	-t-htrAtNvM_30.000_40.000.wav	/m/07r04	[[0.0, 9.789]]
363	-t-htrAtNvM_30.000_40.000.wav	/m/02rhddq	[[4.176, 6.917000000000001]]
364	y_lfY0uzmr0_30.000_40.000.wav	/m/06_fw	[[2.26, 8.5]]
365	-HmuMoykRqA_500.000_510.000.wav	/m/04_sv	[[0.0, 10.0]]
366	4DlKNmVcoek_20.000_30.000.wav	/m/07r04	[[0.0, 1.9669999999999999]]
367	-Y1qiiugnk8_30.000_40.000.wav	/m/012n7d	[[0.0, 10.0]]
368	7NH1WJlSiYI_30.000_40.000.wav	/m/0k4j	[[2.3, 10.0]]
369	XQbeLJYzY9k_90.000_100.000.wav	/m/07jdr	[[0.0, 10.0]]
370	A5y-aZc0CiM_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
371	AedlWfHafgw_21.000_31.000.wav	/m/0k4j	[[3.3, 7.7]]
372	-K9oTZj3mVQ_30.000_40.000.wav	/m/07jdr	[[0.0, 10.0]]
373	vQG4HZR2KSk_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
374	SyWbolNFst4_60.000_70.000.wav	/m/0dgbq	[[0.0, 10.0]]
375	Pair_NsHdTc_30.000_40.000.wav	/m/04_sv	[[0.0, 9.523]]
376	0K1mroXg8bs_9.000_19.000.wav	/m/012ndj	[[0.0, 2.0], [2.9, 9.28]]
377	2Jpg_KvJWL0_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
378	2Jpg_KvJWL0_30.000_40.000.wav	/m/02rhddq	[[0.354, 3.952]]
379	vF2zXcbADUk_20.000_30.000.wav	/m/02mfyn	[[3.333, 3.583]]
380	vF2zXcbADUk_20.000_30.000.wav	/m/0k4j	[[0.0, 0.0]]
381	e9xPBfEJni8_230.000_240.000.wav	/m/0k4j	[[4.071000000000001, 10.0]]
382	3YChVhqW42E_130.000_140.000.wav	/m/02mfyn	[[9.622, 9.899]]
383	3YChVhqW42E_130.000_140.000.wav	/m/0k4j	[[0.0, 0.0]]
384	1iRgwn7p0DA_30.000_40.000.wav	/m/05x_td	[[8.611, 9.052]]
385	nMaSkwx6cHE_30.000_40.000.wav	/m/02rhddq	[[0.0, 10.0]]
386	nMaSkwx6cHE_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
387	0GpUFFJNFH8_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
388	QDW_uCMnMMU_0.000_8.000.wav	/m/03qc9zr	[[1.3, 3.1], [5.2, 6.6]]
389	F5AP8kQvogM_30.000_40.000.wav	/m/02mfyn	[[0.0, 0.0]]
390	5fjy_2ajEkg_30.000_40.000.wav	/m/012ndj	[[0.0, 10.0]]
391	-7eDqv-6AKQ_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
392	--SeOZy3Yik_30.000_40.000.wav	/m/0k4j	[[4.86, 10.0]]
393	HHlb-h2Pc7o_30.000_40.000.wav	/m/0k4j	[[0.0, 0.0]]
394	-Hi-WpRGUpc_9.000_19.000.wav	/m/04qvtq	[[0.0, 8.5]]
395	T8M6W4yOzI4_30.000_40.000.wav	/m/07jdr	[[0.0, 1.6130000000000002], [4.051, 4.98], [8.452, 10.0]]
396	aHEAK0iWqKk_180.000_190.000.wav	/m/0k4j	[[0.0, 2.609]]
397	-kr4SUjnm88_29.000_39.000.wav	/m/012n7d	[[0.0, 8.9]]
398	-yGElLHdkEI_30.000_40.000.wav	/m/012n7d	[[0.0, 10.0]]
399	5tzTahLHylw_70.000_80.000.wav	/m/02mfyn	[[6.9110000000000005, 7.7]]
400	5tzTahLHylw_70.000_80.000.wav	/m/0k4j	[[0.0, 5.0], [6.0, 7.0]]
401	pXX6cK4xtiY_11.000_21.000.wav	/m/02mfyn	[[0.0, 9.212]]
402	pXX6cK4xtiY_11.000_21.000.wav	/m/0k4j	[[0.0, 0.0]]
403	kzFyGWdj6MI_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
404	-XrpzGb6xCU_190.000_200.000.wav	/m/04qvtq	[[0.75, 10.0]]
405	lj7hzmz19-M_30.000_40.000.wav	/m/04_sv	[[0.0, 10.0]]
406	-E0shPRxAbo_30.000_40.000.wav	/m/0284vy3	[[2.705, 8.895], [4.0, 9.0]]
407	-E0shPRxAbo_30.000_40.000.wav	/m/07jdr	[[0.0, 4.0]]
408	leOH87itNWM_30.000_40.000.wav	/m/06_fw	[[1.5, 2.2], [3.5, 4.5]]
409	XKvLkIM8dck_40.000_50.000.wav	/m/07jdr	[[0.0, 2.335], [7.355, 10.0]]
410	Sb3V17F8xU8_360.000_370.000.wav	/m/0k4j	[[0.0, 5.15]]
411	-ajCLjpfGKI_83.000_93.000.wav	/m/02mfyn	[[5.729, 8.264]]
412	KrTocA-I550_190.000_200.000.wav	/m/0dgbq	[[0.0, 10.0]]
413	-fhpkRyZL90_30.000_40.000.wav	/m/0199g	[[0.0, 0.0]]
414	ATAL-_Dblvg_0.000_7.000.wav	/m/06_fw	[[0.5, 6.5]]
415	6VQGk8IrV-4_30.000_40.000.wav	/m/07r04	[[0.0, 9.92]]
416	EWbZq5ruCpg_0.000_10.000.wav	/m/02mfyn	[[0.508, 9.655]]
417	-3MNphBfq_0_30.000_40.000.wav	/t/dd00134	[[0.0, 10.0]]
418	-3MNphBfq_0_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
419	5vmxFp1r1ZM_30.000_40.000.wav	/m/0k4j	[[0.0, 2.5], [3.0, 10.0]]
420	-53qltVyjpc_180.000_190.000.wav	/m/06_fw	[[1.535, 9.052999999999999]]
421	YCk9F0Uq3BE_70.000_80.000.wav	/m/03qc9zr	[[0.9, 2.1], [3.5, 5.1], [7.5, 8.8]]
422	-3M-k4nIYIM_30.000_40.000.wav	/t/dd00134	[[0.0, 7.0]]
423	-3M-k4nIYIM_30.000_40.000.wav	/m/0k4j	[[0.0, 4.0]]
424	-JpQivta6MQ_20.000_30.000.wav	/m/07jdr	[[0.0, 10.0]]
425	sAMjMyCdGOc_30.000_40.000.wav	/m/04_sv	[[0.0, 10.0]]
426	sAMjMyCdGOc_30.000_40.000.wav	/m/0199g	[[0.0, 10.0]]
427	PF7uY9ydMYc_30.000_40.000.wav	/m/0199g	[[0.0, 0.0]]
428	7W_kcu0CJqI_310.000_320.000.wav	/m/07jdr	[[0.0, 0.0]]
429	-Jq9HNSs_ns_14.000_24.000.wav	/m/0199g	[[0.0, 1.96]]
430	-aVZ-H92M_s_0.000_4.000.wav	/m/06_fw	[[0.0, 4.0]]
431	-rgDWfvxxqw_30.000_40.000.wav	/m/02mfyn	[[5.682, 10.0]]
432	DpagxUQwXDo_30.000_40.000.wav	/m/012ndj	[[0.0, 10.0]]
433	9Ti98L4PRCo_17.000_27.000.wav	/m/0k4j	[[0.0, 0.4], [1.3, 6.3], [7.4, 10.0]]
434	9Ti98L4PRCo_17.000_27.000.wav	/m/02rhddq	[[0.0, 0.0]]
435	YjScrri_F7U_0.000_10.000.wav	/m/06_fw	[[5.0, 10.0]]
436	-FEXRjcryZE_30.000_40.000.wav	/m/01bjv	[[0.0, 10.0]]
437	RVTKY5KR3ME_20.000_30.000.wav	/m/012n7d	[[0.0, 7.34]]
438	gV6y9L24wWg_0.000_10.000.wav	/m/06_fw	[[0.0, 9.26]]
439	xfNeZaw4o3U_17.000_27.000.wav	/m/0199g	[[0.0, 5.2]]
440	-15nPYi2v1g_30.000_40.000.wav	/t/dd00134	[[0.0, 10.0]]
441	7nglQSmcjAk_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
442	7nglQSmcjAk_30.000_40.000.wav	/m/02rhddq	[[0.9740000000000001, 10.0]]
443	mIkW7mWlnXw_30.000_40.000.wav	/m/06_fw	[[4.0, 10.0]]
444	ZaUaqnLdg6k_30.000_40.000.wav	/m/06_fw	[[1.5, 2.5], [7.5, 10.0]]
445	qrCWPsqG9vA_30.000_40.000.wav	/m/0199g	[[0.0, 0.0]]
446	F-JFxERdA2w_30.000_40.000.wav	/m/07jdr	[[8.335, 10.0]]
447	G6A-sT2DOjY_30.000_40.000.wav	/t/dd00134	[[0.0, 1.989]]
448	hl3Kqi9Wi_g_30.000_40.000.wav	/m/0dgbq	[[2.5, 6.7]]
449	MFxsgcZZtFs_10.000_20.000.wav	/m/05x_td	[[0.0, 10.0]]
450	HxMoMMrA6Eo_30.000_40.000.wav	/m/01bjv	[[0.0, 8.458]]
451	qC5M7BAsKOA_0.000_10.000.wav	/m/0k4j	[[3.6310000000000002, 9.248]]
452	QDTbchu0LrU_30.000_40.000.wav	/m/07jdr	[[0.0, 10.0]]
453	A437a4Y_xag_230.000_240.000.wav	/m/02mfyn	[[8.08, 9.406]]
454	1P5FFxXLSpY_30.000_40.000.wav	/m/0k4j	[[2.3, 10.0]]
455	1P5FFxXLSpY_30.000_40.000.wav	/m/02rhddq	[[5.3839999999999995, 9.345]]
456	m3LGopSVju4_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
457	bIObkrK06rk_15.000_25.000.wav	/m/05x_td	[[0.0, 3.948]]
458	0lpPdWvg7Eo_0.000_10.000.wav	/m/0k4j	[[0.0, 10.0]]
459	-uazzQEmQ7c_0.000_10.000.wav	/m/03qc9zr	[[0.0, 10.0]]
460	10aF24rMeu0_30.000_40.000.wav	/m/07r04	[[0.0, 0.0]]
461	10aF24rMeu0_30.000_40.000.wav	/m/02rhddq	[[0.0, 0.0]]
462	kUrb38hMwPs_0.000_10.000.wav	/m/05x_td	[[0.085, 2.734], [5.468999999999999, 7.502999999999999]]
463	YilfKdY7w6Y_60.000_70.000.wav	/m/0284vy3	[[0.0, 0.762], [2.535, 5.455], [9.045, 10.0]]
464	YilfKdY7w6Y_60.000_70.000.wav	/m/05x_td	[[0.0, 0.755], [2.526, 5.431], [9.029, 10.0]]
465	506I6LfdDuk_50.000_60.000.wav	/m/04_sv	[[0.0, 2.387], [3.045, 5.646], [5.68, 10.0]]
466	hDVNQOJCvOk_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
467	3fPX1LaGwJo_60.000_70.000.wav	/m/07jdr	[[1.3940000000000001, 6.502000000000001]]
468	-Wd1pV7UjWg_60.000_70.000.wav	/m/0284vy3	[[1.75, 2.695]]
469	-Wd1pV7UjWg_60.000_70.000.wav	/m/07jdr	[[0.0, 10.0]]
470	-gb5uvwsRpI_30.000_40.000.wav	/m/03qc9zr	[[0.14, 2.0], [3.37, 5.3]]
471	_8MvhMlbwiE_40.000_50.000.wav	/m/0284vy3	[[1.256, 1.811], [2.635, 7.835]]
472	-QHuZGmIy_I_30.000_40.000.wav	/m/07jdr	[[0.0, 10.0]]
473	---lTs1dxhU_30.000_40.000.wav	/t/dd00134	[[0.0, 10.0]]
474	---lTs1dxhU_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
475	AFwmMFq_xlc_390.000_400.000.wav	/m/02rhddq	[[0.0, 0.0]]
476	H7lOMlND9dc_30.000_40.000.wav	/m/04qvtq	[[0.0, 10.0]]
477	H7lOMlND9dc_30.000_40.000.wav	/m/02mfyn	[[8.888, 10.0]]
478	O36torHptH4_30.000_40.000.wav	/m/0k4j	[[0.0, 7.48]]
479	OPd0cz1hRqc_30.000_40.000.wav	/m/07r04	[[0.0, 1.765], [2.865, 10.0]]
480	4bvfOnX7BIE_30.000_40.000.wav	/m/05x_td	[[0.324, 0.706], [5.6, 6.729]]
481	-D08wyQwDPQ_10.000_20.000.wav	/m/0199g	[[0.0, 9.037]]
482	ePVb5Upev8k_40.000_50.000.wav	/m/0284vy3	[[0.955, 3.845]]
483	ePVb5Upev8k_40.000_50.000.wav	/m/05x_td	[[0.925, 3.8360000000000003]]
484	rgeu0Gtf3Es_40.000_50.000.wav	/m/0k4j	[[0.0, 0.0]]
485	ZfkO1HlI0zM_30.000_40.000.wav	/m/04_sv	[[7.071000000000001, 10.0]]
486	HQkLVac7z9Q_70.000_80.000.wav	/m/07r04	[[0.0, 0.929], [3.344, 8.081]]
487	ehYwty_G2L4_13.000_23.000.wav	/m/0199g	[[0.0, 4.41]]
488	DEs_Sp9S1Nw_30.000_40.000.wav	/m/0199g	[[0.171, 4.927]]
489	-14RXdkqYuI_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
490	-J0F29UCZiA_70.000_80.000.wav	/m/04_sv	[[0.0, 10.0]]
491	8Aq2DyLbUBA_30.000_40.000.wav	/m/012ndj	[[0.0, 10.0]]
492	8Aq2DyLbUBA_30.000_40.000.wav	/m/012n7d	[[2.5, 5.0]]
493	8Aq2DyLbUBA_30.000_40.000.wav	/m/04qvtq	[[1.4, 10.0]]
494	3rGOv4evODE_20.000_30.000.wav	/m/05x_td	[[3.165, 6.276], [6.97, 9.076]]
495	4MRzQbAIyV4_90.000_100.000.wav	/m/07r04	[[0.0, 10.0]]
496	aUq4glO5ryE_30.000_40.000.wav	/m/0k4j	[[5.336, 6.034]]
497	XW8pSKLyr0o_20.000_30.000.wav	/m/0284vy3	[[0.0, 2.011], [2.504, 10.0]]
498	XW8pSKLyr0o_20.000_30.000.wav	/m/07jdr	[[0.0, 10.0]]
499	q7zzKHFWGkg_30.000_40.000.wav	/m/0284vy3	[[0.0, 0.0]]
500	q7zzKHFWGkg_30.000_40.000.wav	/m/07jdr	[[0.594, 10.0]]
501	iX34nDCq9NU_10.000_20.000.wav	/m/02mfyn	[[0.205, 7.709]]
502	4h01lBkTVQY_18.000_28.000.wav	/m/02mfyn	[[0.0, 9.08]]
503	SiBIYAiIajM_30.000_40.000.wav	/m/07r04	[[1.097, 3.4189999999999996]]
504	--0w1YA1Hm4_30.000_40.000.wav	/m/01bjv	[[0.81, 3.22], [7.2, 8.8]]
505	bpdCMWWiB_0_30.000_40.000.wav	/m/07jdr	[[0.542, 0.728], [1.432, 3.4760000000000004], [6.374, 7.024]]
506	Ju7Kg_H2iZQ_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
507	AwFuGITwrms_30.000_40.000.wav	/m/012ndj	[[0.0, 0.0]]
508	AwFuGITwrms_30.000_40.000.wav	/m/04qvtq	[[0.0, 10.0]]
509	AwFuGITwrms_30.000_40.000.wav	/m/012n7d	[[0.0, 10.0]]
510	AwFuGITwrms_30.000_40.000.wav	/m/07r04	[[0.0, 0.0]]
511	--jc0NAxK8M_30.000_40.000.wav	/m/0k4j	[[0.0, 2.5]]
512	45JHcLU57B8_20.000_30.000.wav	/m/04_sv	[[0.0, 8.824]]
513	Ge_KWS-0098_30.000_40.000.wav	/m/01bjv	[[0.0, 10.0]]
514	Ge_KWS-0098_30.000_40.000.wav	/m/05x_td	[[0.9470000000000001, 3.105], [4.229, 5.346], [7.796, 8.736], [9.16, 10.0]]
515	-2-luek6dI8_30.000_40.000.wav	/t/dd00134	[[0.0, 10.0]]
516	CN0Bi4MDpA4_20.000_30.000.wav	/m/05x_td	[[0.0, 0.0]]
517	IYaEZkAO0LU_30.000_40.000.wav	/m/0199g	[[0.0, 3.898]]
518	rNNPQ9DD4no_30.000_40.000.wav	/m/07jdr	[[3.174, 6.425]]
519	-CZ1LIc8aos_20.000_30.000.wav	/t/dd00134	[[0.0, 1.607], [1.9240000000000002, 4.282], [7.127999999999999, 9.578]]
520	-CZ1LIc8aos_20.000_30.000.wav	/m/0k4j	[[0.0, 10.0]]
521	4WRgvRI06zc_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
522	-UCf_-3yzWU_290.000_300.000.wav	/m/04qvtq	[[0.0, 10.0]]
523	InrS4Fdndr4_0.000_10.000.wav	/m/012ndj	[[0.13, 10.0]]
524	InrS4Fdndr4_0.000_10.000.wav	/m/04qvtq	[[0.0, 10.0]]
525	z4B14tAqJ4w_30.000_40.000.wav	/m/012ndj	[[0.0, 7.85]]
526	z4B14tAqJ4w_30.000_40.000.wav	/m/04qvtq	[[0.0, 7.9], [8.3, 10.0]]
527	z4B14tAqJ4w_30.000_40.000.wav	/m/012n7d	[[8.36, 10.0]]
528	I7esm6vqqZ4_30.000_40.000.wav	/m/01bjv	[[0.0, 2.042], [3.861, 5.5329999999999995]]
529	V2hln47cP78_130.000_140.000.wav	/m/07jdr	[[0.0, 10.0]]
530	8OajsyPSNt8_40.000_50.000.wav	/m/02mfyn	[[0.0, 1.876], [9.071, 9.852]]
531	xZ8hQliZqhg_160.000_170.000.wav	/m/04_sv	[[0.0, 3.161]]
532	-9GhPxGkpio_26.000_36.000.wav	/m/01bjv	[[0.0, 9.7]]
533	i9VjpIbM3iE_410.000_420.000.wav	/m/02mfyn	[[0.8690000000000001, 4.2424]]
534	i9VjpIbM3iE_410.000_420.000.wav	/m/05x_td	[[2.6189999999999998, 4.013999999999999], [6.325, 7.905]]
535	i9VjpIbM3iE_410.000_420.000.wav	/m/04_sv	[[0.4, 2.536]]
536	epwDz5WBkvc_80.000_90.000.wav	/m/04qvtq	[[0.0, 2.6]]
537	epwDz5WBkvc_80.000_90.000.wav	/m/012n7d	[[0.0, 3.18]]
538	-HxRz4w60-Y_150.000_160.000.wav	/m/012ndj	[[0.0, 10.0]]
539	-HxRz4w60-Y_150.000_160.000.wav	/m/04qvtq	[[0.0, 10.0]]
540	dfwr8wgZU8M_40.000_50.000.wav	/t/dd00134	[[0.0, 10.0]]
541	dfwr8wgZU8M_40.000_50.000.wav	/m/0k4j	[[0.0, 3.847], [3.9530000000000003, 5.428], [5.52, 7.365], [7.5889999999999995, 10.0]]
542	QzrS-S7OerE_370.000_380.000.wav	/m/0k4j	[[1.41, 10.0]]
543	-pzasCR0kpc_30.000_40.000.wav	/m/03qc9zr	[[1.0, 10.0]]
544	CNcxzB9F-Q8_100.000_110.000.wav	/m/06_fw	[[1.5, 4.0]]
545	feIue4LHzfM_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
546	03NLMEMi8-I_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
547	2Vy5NCEkg2I_30.000_40.000.wav	/m/05x_td	[[3.153, 4.229], [5.111000000000001, 6.235]]
548	AQCZH4OdNSM_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
549	AQCZH4OdNSM_30.000_40.000.wav	/m/04qvtq	[[0.8, 10.0]]
550	-Gbohom8C4Q_30.000_40.000.wav	/m/07jdr	[[0.0, 0.823], [3.33, 5.26]]
551	-Gbohom8C4Q_30.000_40.000.wav	/m/0284vy3	[[0.7759999999999999, 3.342], [5.2, 6.05], [6.38, 7.05], [7.18, 7.957999999999999]]
552	-Gbohom8C4Q_30.000_40.000.wav	/m/05x_td	[[0.76, 3.2880000000000003], [5.247000000000001, 6.1], [6.38, 7.093999999999999], [7.171, 8.047]]
553	4TshFWSsrn8_290.000_300.000.wav	/m/0k4j	[[0.0, 10.0]]
554	-1sGSNmgiPs_4.000_14.000.wav	/t/dd00134	[[0.0, 10.0]]
555	-1sGSNmgiPs_4.000_14.000.wav	/m/0k4j	[[0.0, 6.0]]
556	-ikJkNwcmkA_27.000_37.000.wav	/m/0199g	[[0.0, 9.176]]
557	XyCjByHuDIk_260.000_270.000.wav	/m/0k4j	[[0.0, 10.0]]
558	PCl-q7lCT_U_50.000_60.000.wav	/m/012ndj	[[0.0, 10.0]]
559	PCl-q7lCT_U_50.000_60.000.wav	/m/04qvtq	[[0.0, 10.0]]
560	PCl-q7lCT_U_50.000_60.000.wav	/m/07r04	[[1.301, 4.83]]
561	-1X7kpLnOpM_60.000_70.000.wav	/m/07jdr	[[0.0, 0.0]]
562	lGf_L6i6AZI_20.000_30.000.wav	/m/06_fw	[[2.0, 3.0], [5.5, 6.5]]
563	-v7cUxke-f4_30.000_40.000.wav	/m/05x_td	[[0.0, 10.0]]
564	1Mk2MJDhLJQ_20.000_30.000.wav	/m/07jdr	[[0.0, 10.0]]
565	-0-jXXldDOU_10.000_20.000.wav	/m/0k4j	[[2.3, 7.68]]
566	Zltlj0fDeS4_30.000_40.000.wav	/m/02mfyn	[[0.8690000000000001, 9.354]]
567	1myTsHAIvYc_30.000_40.000.wav	/m/05x_td	[[0.0, 10.0]]
